,price,solar,wind,Forecasted Load,Actual Load,Residual Load,Imbalance Long,Imbalance Short,gas,oil,ets,gas_with_ets,emissions
2015-01-01 13:00:00+00:00,47.35,0.7128463476070529,0.04794640896112454,5057.0,4934.6,4433.3,28.41,62.21,2.87599992752075,43.52999877929688,6.9122023809523805,3.241367233342179,0.10865624500117949
2015-01-01 14:00:00+00:00,43.61,0.6496221662468513,0.029057764111574787,4901.0,4685.4,4295.2,36.2,50.8,2.87599992752075,43.52999877929688,6.910833333333333,3.24129486780475,0.10799236644029113
2015-01-01 15:00:00+00:00,44.91,0.49370277078085645,0.019547551065231716,4881.0,4634.8,4349.8,38.7,51.06,2.87599992752075,43.52999877929688,6.909464285714286,3.2412225022673216,0.1093830080234113
2015-01-01 16:00:00+00:00,48.1,0.18967254408060452,0.024972545574346586,4987.0,4685.5,4496.5,38.56,57.57,2.87599992752075,43.52999877929688,6.908095238095238,3.241150136729893,0.11102854002720752
2015-01-01 17:00:00+00:00,58.02,0.0042821158690176326,0.03656929497034922,5453.0,5295.0,5126.8,58.97,57.06,2.87599992752075,43.52999877929688,6.90672619047619,3.2410777711924643,0.1150269284482781
2015-01-01 18:00:00+00:00,61.01,0.0,0.04893476828464749,5819.0,6025.2,5802.4,59.64,62.35,2.87599992752075,43.52999877929688,6.905357142857143,3.241005405655036,0.11480552918598316
2015-01-01 19:00:00+00:00,62.69,0.0,0.06007028332967274,5929.0,6235.6,5962.1,64.8,60.64,2.87599992752075,43.52999877929688,6.903988095238095,3.240933040117607,0.11482452629423234
2015-01-01 20:00:00+00:00,60.41,0.0,0.052646606632989236,5937.0,6307.9,6068.2,65.14,55.73,2.87599992752075,43.52999877929688,6.902619047619047,3.240860674580179,0.11379909301939409
2015-01-01 21:00:00+00:00,58.15,0.0,0.049615638040852186,5826.0,6197.8,5971.900000000001,48.96,67.37,2.87599992752075,43.52999877929688,6.90125,3.2407883090427503,0.11288944597507668
2015-01-01 22:00:00+00:00,53.6,0.0,0.04133538326378212,5706.0,5997.7,5809.5,45.31,62.01,2.87599992752075,43.52999877929688,6.899880952380952,3.2407159435053217,0.11112648732813582
2015-01-01 23:00:00+00:00,47.34,0.0,0.033077092027234786,5838.0,5522.4,5371.799999999999,40.19,54.6,2.87599992752075,43.52999877929688,6.898511904761905,3.240643577967893,0.10889774730067481
2015-01-02 00:00:00+00:00,40.4,0.0,0.031759279595870854,5462.0,5014.1,4869.5,36.95,43.82,2.87599992752075,43.52999877929688,6.897142857142857,3.2405712124304644,0.10601264436756712
2015-01-02 01:00:00+00:00,36.0,0.0,0.04131341972325939,4998.0,4617.6,4429.5,32.31,39.65,2.87599992752075,43.52999877929688,6.895773809523809,3.240498846893036,0.10380715586755332
2015-01-02 02:00:00+00:00,37.0,0.0,0.05361300241598946,4729.0,4338.6,4094.500000000001,37.24,36.77,2.87599992752075,43.52999877929688,6.894404761904761,3.240426481355607,0.10424848858776559
2015-01-02 03:00:00+00:00,35.99,0.0,0.06349659565121898,4602.0,4192.2,3903.1,36.45,35.54,2.87599992752075,43.52999877929688,6.893035714285714,3.2403541158181786,0.1034644384148343
2015-01-02 04:00:00+00:00,37.98,0.0,0.06659345486492423,4555.0,4132.6,3829.400000000001,36.5,39.44,2.87599992752075,43.52999877929688,6.891666666666667,3.24028175028075,0.10451806516678779
2015-01-02 05:00:00+00:00,43.61,0.0,0.07548868877663079,4656.0,4183.2,3839.5,40.64,46.5,2.87599992752075,43.52999877929688,6.890297619047619,3.2402093847433218,0.10710942391185002
2015-01-02 06:00:00+00:00,56.1,0.0,0.09128047441247529,4824.0,4387.7,3972.1,52.33,59.66,2.87599992752075,43.52999877929688,6.888928571428571,3.240137019205893,0.11288911304914856
2015-01-02 07:00:00+00:00,57.69,0.0005037783375314861,0.10342631232154623,4915.0,4627.8,4156.700000000001,35.77,79.43,2.87599992752075,43.52999877929688,6.887559523809523,3.2400646536684645,0.11275686356539466
2015-01-02 08:00:00+00:00,60.01,0.1304785894206549,0.11074017131561607,5326.0,5038.4,4482.4,40.59,79.58,2.87599992752075,43.52999877929688,6.886190476190476,3.239992288131036,0.11286585482194546
2015-01-02 09:00:00+00:00,62.25,0.4488664987405541,0.10744564023720624,5863.0,5716.4,5049.0,30.79,90.94,2.87599992752075,43.52999877929688,6.884821428571429,3.2399199225936077,0.11283479450037612
2015-01-02 10:00:00+00:00,60.01,0.6287153652392947,0.08062815725895014,6128.0,6053.2,5436.499999999999,52.76,65.58,2.87599992752075,43.52999877929688,6.883452380952381,3.2398475570561787,0.11217521247168205
2015-01-02 11:00:00+00:00,59.97,0.6962216624685138,0.0390731385899407,6307.0,6210.0,5755.700000000001,57.21,62.27,2.87599992752075,43.52999877929688,6.882083333333333,3.23977519151875,0.11385096021532047
2015-01-02 12:00:00+00:00,59.69,0.7138539042821158,0.01669229079727652,6310.0,6303.4,5944.0,61.01,58.42,2.87599992752075,43.52999877929688,6.880714285714285,3.2397028259813214,0.11460938760139042
2015-01-02 13:00:00+00:00,58.69,0.67455919395466,0.005556775752251263,6187.0,6171.0,5877.9,58.02,59.37,2.87599992752075,43.52999877929688,6.879345238095238,3.239630460443893,0.11486041564632035
2015-01-02 14:00:00+00:00,58.13,0.620654911838791,0.0049198330770920265,6099.0,6085.5,5816.700000000001,57.87,58.39,2.87599992752075,43.52999877929688,6.877976190476191,3.2395580949064646,0.11477274559175124
2015-01-02 15:00:00+00:00,59.0,0.4748110831234257,0.009378431803206678,6021.0,5973.5,5742.3,59.67,58.34,2.87599992752075,43.52999877929688,6.876607142857143,3.239485729369036,0.11534479906385592
2015-01-02 16:00:00+00:00,59.69,0.18564231738035264,0.023215462332528004,6078.0,5991.9,5812.5,52.11,67.28,2.87599992752075,43.52999877929688,6.875238095238095,3.2394133638316074,0.11524328308141285
2015-01-02 17:00:00+00:00,63.76,0.006297229219143577,0.05152646606632989,6624.0,6575.0,6337.9,59.85,67.86,2.87599992752075,43.52999877929688,6.873869047619047,3.2393409982941788,0.11523445726871537
2015-01-02 18:00:00+00:00,65.01,0.0,0.060114210410718204,6812.0,7221.5,6947.8,64.21,65.92,2.87599992752075,43.52999877929688,6.8725,3.23926863275675,0.11438273493889334
2015-01-02 19:00:00+00:00,65.01,0.0,0.060751153085877446,6484.0,7404.6,7128.0,63.42,66.85,2.87599992752075,43.52999877929688,6.871130952380952,3.239196267219321,0.11403182319335682
2015-01-02 20:00:00+00:00,61.75,0.0,0.05161432022842082,5931.0,7318.9,7083.9,55.29,70.13,2.87599992752075,43.52999877929688,6.869761904761905,3.239123901681893,0.1128239949648603
2015-01-02 21:00:00+00:00,59.96,0.0,0.06044366351855919,5560.0,7065.4,6790.2,51.58,70.64,2.87599992752075,43.52999877929688,6.868392857142857,3.2390515361444647,0.11184711821816407
2015-01-02 22:00:00+00:00,58.69,0.0,0.06009224687019548,5502.0,6690.5,6416.9,56.5,61.43,2.87599992752075,43.52999877929688,6.867023809523809,3.238979170607036,0.11181699434489786
2015-01-02 23:00:00+00:00,52.1,0.0,0.06264001757083242,5947.0,6095.7,5810.5,42.83,62.59,2.87599992752075,43.52999877929688,6.865654761904762,3.2389068050696075,0.10908827190023078
2015-01-03 00:00:00+00:00,47.84,0.0,0.05818141884471777,5406.0,5449.1,5184.200000000001,39.3,56.84,2.87599992752075,43.52999877929688,6.864285714285714,3.238834439532179,0.1080796064442143
2015-01-03 01:00:00+00:00,43.66,0.0,0.058510871952558746,4937.0,4961.8,4695.400000000001,35.45,52.26,2.87599992752075,43.52999877929688,6.862916666666666,3.2387620739947502,0.10660367090360973
2015-01-03 02:00:00+00:00,43.66,0.0,0.057412694926422134,4592.0,4600.9,4339.5,34.06,53.59,2.87599992752075,43.52999877929688,6.861547619047619,3.2386897084573216,0.10728767727302252
2015-01-03 03:00:00+00:00,41.98,0.0,0.05198770041730727,4391.0,4424.1,4187.400000000001,36.34,47.81,2.87599992752075,43.52999877929688,6.860178571428572,3.238617342919893,0.10693185644250815
2015-01-03 04:00:00+00:00,43.93,0.0,0.045837909070942234,4282.0,4333.2,4124.5,38.03,50.02,2.87599992752075,43.52999877929688,6.858809523809524,3.2385449773824644,0.10846839306251364
2015-01-03 05:00:00+00:00,46.02,0.0,0.03988578958928179,4260.0,4341.4,4159.799999999999,36.34,56.05,2.87599992752075,43.52999877929688,6.857440476190476,3.238472611845036,0.10989957673113347
2015-01-03 06:00:00+00:00,50.92,0.0,0.03670107621348561,4326.0,4429.0,4261.9,39.05,63.13,2.87599992752075,43.52999877929688,6.856071428571428,3.238400246307607,0.11261099006004803
2015-01-03 07:00:00+00:00,55.57,0.0005037783375314861,0.041181638480122996,4426.0,4477.9,4290.2,40.86,70.56,2.87599992752075,43.52999877929688,6.85470238095238,3.2383278807701785,0.11487806962113116
2015-01-03 08:00:00+00:00,58.1,0.12770780856423175,0.041247529101691195,4602.0,4704.1,4465.6,48.37,67.94,2.87599992752075,43.52999877929688,6.8533333333333335,3.2382555152327503,0.11578047531325134
2015-01-03 09:00:00+00:00,59.8,0.4433249370277078,0.036064133538326375,5061.0,5244.7,4904.5,52.81,66.9,2.87599992752075,43.52999877929688,6.851964285714286,3.2381831496953217,0.11578501340082192
2015-01-03 10:00:00+00:00,59.51,0.6347607052896725,0.028530639139029212,5550.0,5565.7,5183.8,51.17,67.81,2.87599992752075,43.52999877929688,6.850595238095238,3.238110784157893,0.11528311413048725
2015-01-03 11:00:00+00:00,59.0,0.7125944584382871,0.017263342850867558,5924.0,5697.4,5335.9,53.54,64.53,2.87599992752075,43.52999877929688,6.84922619047619,3.2380384186204645,0.11525975675046157
2015-01-03 12:00:00+00:00,58.13,0.7289672544080604,0.008412036020206458,6091.0,5783.7,5456.0,52.15,64.23,2.87599992752075,43.52999877929688,6.847857142857142,3.237966053083036,0.11504639699318496
2015-01-03 13:00:00+00:00,56.9,0.7100755667506297,0.007906874588183616,5988.0,5692.8,5374.900000000001,55.86,57.92,2.87599992752075,43.52999877929688,6.846488095238096,3.2378936875456072,0.11456427738340327
2015-01-03 14:00:00+00:00,52.69,0.6465994962216625,0.009180759938502085,5878.0,5591.2,5292.7,42.08,63.05,2.87599992752075,43.52999877929688,6.845119047619048,3.237821322008178,0.1124008635057152
2015-01-03 15:00:00+00:00,52.1,0.5017632241813602,0.008917197452229299,5843.0,5505.7,5265.9,41.31,61.8,2.87599992752075,43.52999877929688,6.84375,3.23774895647075,0.11234855154132686
2015-01-03 16:00:00+00:00,56.1,0.20025188916876574,0.010806061937184275,5914.0,5466.9,5338.2,43.01,68.68,2.87599992752075,43.52999877929688,6.842380952380952,3.2376765909333214,0.11476859850523374
2015-01-03 17:00:00+00:00,59.0,0.005037783375314861,0.014364155501866902,6413.0,6127.1,6059.700000000001,55.29,62.72,2.87599992752075,43.52999877929688,6.8410119047619045,3.237604225395893,0.11519593604786615
2015-01-03 18:00:00+00:00,59.8,0.0,0.021304634307050298,6923.0,6961.9,6864.9,58.48,61.13,2.87599992752075,43.52999877929688,6.839642857142857,3.2375318598584646,0.11384567656967251
2015-01-03 19:00:00+00:00,59.92,0.0,0.020030748956731827,7013.0,7192.4,7101.2,59.45,60.39,2.87599992752075,43.52999877929688,6.83827380952381,3.237459494321036,0.11357136849665606
2015-01-03 20:00:00+00:00,59.51,0.0,0.018471337579617834,6917.0,7172.0,7087.9,41.66,77.53,2.87599992752075,43.52999877929688,6.836904761904762,3.237387128783608,0.11345625677612117
2015-01-03 21:00:00+00:00,58.1,0.0,0.019262025038436197,6612.0,6864.4,6776.7,35.58,82.08,2.87599992752075,43.52999877929688,6.835535714285714,3.2373147632461787,0.11317551997858058
2015-01-03 22:00:00+00:00,56.1,0.0,0.02242477487370964,6336.0,6543.4,6441.299999999999,55.67,56.53,2.87599992752075,43.52999877929688,6.8341666666666665,3.23724239770875,0.11247643853817282
2015-01-03 23:00:00+00:00,41.3,0.0,0.0247089830880738,5884.0,6006.9,5894.4,33.53,49.04,2.87599992752075,43.52999877929688,6.832797619047619,3.237170032171321,0.1051191521042257
2015-01-04 00:00:00+00:00,40.19,0.0,0.025367889303755765,5341.0,5390.4,5274.9,33.14,47.21,2.87599992752075,43.52999877929688,6.831428571428571,3.237097666633893,0.10555038535896875
2015-01-04 01:00:00+00:00,38.4,0.0,0.026641774654074236,4913.0,4887.7,4766.4,36.94,39.87,2.87599992752075,43.52999877929688,6.830059523809524,3.237025301096464,0.10537685766144114
2015-01-04 02:00:00+00:00,36.0,0.0,0.0280474412475291,4588.0,4560.1,4432.400000000001,34.94,37.09,2.87599992752075,43.52999877929688,6.828690476190476,3.236952935559036,0.10455371136924144
2015-01-04 03:00:00+00:00,35.0,0.0,0.023237425873050735,4402.0,4379.5,4273.7,32.19,37.81,2.87599992752075,43.52999877929688,6.8273214285714285,3.2368805700216075,0.10455056946021742
2015-01-04 04:00:00+00:00,35.5,0.0,0.021853722820118604,4304.0,4282.1,4182.6,28.79,42.37,2.87599992752075,43.52999877929688,6.825952380952381,3.236808204484179,0.10506459057777236
2015-01-04 05:00:00+00:00,36.0,0.0,0.02027234790248188,4247.0,4273.0,4180.7,26.97,45.07,2.87599992752075,43.52999877929688,6.824583333333333,3.23673583894675,0.10543397176771702
2015-01-04 06:00:00+00:00,36.49,0.0,0.019305952119481662,4277.0,4317.7,4229.8,26.03,47.1,2.87599992752075,43.52999877929688,6.823214285714285,3.2366634734093216,0.10567387915088833
2015-01-04 07:00:00+00:00,38.5,0.0005037783375314861,0.021590160333845816,4231.0,4282.9,4184.4,30.09,47.18,2.87599992752075,43.52999877929688,6.821845238095238,3.236591107871893,0.10673442721591621
2015-01-04 08:00:00+00:00,41.86,0.12317380352644836,0.027388535031847135,4339.0,4384.1,4210.500000000001,34.63,49.22,2.87599992752075,43.52999877929688,6.820476190476191,3.2365187423344643,0.10803845422303181
2015-01-04 09:00:00+00:00,48.51,0.4299748110831234,0.03309905556775752,4782.0,4855.2,4533.8,49.75,47.27,2.87599992752075,43.52999877929688,6.819107142857143,3.236446376797036,0.11037764060128101
2015-01-04 10:00:00+00:00,48.51,0.6153652392947103,0.03656929497034922,5225.0,5268.5,4857.7,49.66,47.34,2.87599992752075,43.52999877929688,6.817738095238095,3.236374011259607,0.1093435782433793
2015-01-04 11:00:00+00:00,45.5,0.705793450881612,0.034241159674939604,5557.0,5567.3,5131.200000000001,43.44,47.59,2.87599992752075,43.52999877929688,6.816369047619047,3.236301645722179,0.10720088062778169
2015-01-04 12:00:00+00:00,47.71,0.7261964735516373,0.028486712057983744,5735.0,5748.6,5330.6,45.59,49.84,2.87599992752075,43.52999877929688,6.815,3.23622928018475,0.10837063307164514
2015-01-04 13:00:00+00:00,46.48,0.7095717884130982,0.028552602679551942,5654.0,5587.9,5176.2,44.56,48.41,2.87599992752075,43.52999877929688,6.813630952380953,3.2361569146473217,0.10798089909541037
2015-01-04 14:00:00+00:00,39.82,0.648110831234257,0.026268394465187788,5487.0,5384.0,5007.099999999999,39.37,40.26,2.87599992752075,43.52999877929688,6.812261904761905,3.236084549109893,0.10481327310593246
2015-01-04 15:00:00+00:00,39.6,0.5027707808564231,0.034504722161212385,5365.0,5257.8,4901.099999999999,38.25,40.91,2.87599992752075,43.52999877929688,6.810892857142857,3.2360121835724645,0.10462306590133831
2015-01-04 16:00:00+00:00,47.69,0.20327455919395468,0.05328354930814847,5321.0,5255.5,4932.2,45.1,50.19,2.87599992752075,43.52999877929688,6.809523809523809,3.235939818035036,0.10841667038723912
2015-01-04 17:00:00+00:00,59.11,0.006045340050377834,0.06969031407862948,5886.0,5882.3,5562.6,59.08,59.14,2.87599992752075,43.52999877929688,6.8081547619047615,3.235867452497607,0.11298909400323515
2015-01-04 18:00:00+00:00,61.26,0.0,0.07417087634526685,6505.0,6810.7,6473.0,59.18,63.36,2.87599992752075,43.52999877929688,6.806785714285715,3.2357950869601786,0.11234234507030808
2015-01-04 19:00:00+00:00,62.31,0.0,0.08054030309685921,6729.0,7144.8,6778.1,53.45,71.33,2.87599992752075,43.52999877929688,6.805416666666667,3.23572272142275,0.11202900789202469
2015-01-04 20:00:00+00:00,62.69,0.0,0.07656490226224467,6801.0,7170.8,6822.2,33.89,92.38,2.87599992752075,43.52999877929688,6.804047619047619,3.235650355885322,0.1123873123147564
2015-01-04 21:00:00+00:00,61.19,0.0,0.07854162090929058,6671.0,6955.9,6598.299999999999,29.99,94.56,2.87599992752075,43.52999877929688,6.802678571428571,3.235577990347893,0.11183709378674961
2015-01-04 22:00:00+00:00,59.8,0.0,0.08065012079947287,6468.0,6562.4,6195.2,46.36,73.34,2.87599992752075,43.52999877929688,6.801309523809524,3.235505624810465,0.11165330783635871
2015-01-04 23:00:00+00:00,56.06,0.0,0.08398857895892818,5701.0,5864.9,5482.5,15.04,98.05,2.87599992752075,43.52999877929688,6.799940476190476,3.235433259273036,0.11064134852553031
2015-01-05 00:00:00+00:00,48.07,0.0,0.08653634965956512,5208.0,5303.1,4909.1,37.95,58.3,2.87599992752075,43.52999877929688,6.798571428571429,3.2353608937356078,0.1070808720771918
2015-01-05 01:00:00+00:00,43.93,0.0,0.08023281352954097,4769.0,4831.0,4465.7,38.16,49.6,2.87599992752075,43.52999877929688,6.797202380952381,3.2352885281981787,0.10592354724563803
2015-01-05 02:00:00+00:00,45.67,0.0,0.06760377772896992,4521.0,4553.7,4245.9,46.02,45.32,2.87599992752075,43.52999877929688,6.795833333333333,3.23521616266075,0.10798518593416946
2015-01-05 03:00:00+00:00,45.69,0.0,0.061102569734241156,4415.0,4437.2,4159.0,44.53,46.83,2.87599992752075,43.52999877929688,6.794464285714286,3.235143797123321,0.10851641039242381
2015-01-05 04:00:00+00:00,47.49,0.0,0.05165824730946628,4388.0,4397.6,4162.400000000001,45.12,49.86,2.87599992752075,43.52999877929688,6.793095238095238,3.235071431585893,0.11004083734469562
2015-01-05 05:00:00+00:00,57.5,0.0,0.04372940918075994,4495.0,4510.2,4311.099999999999,56.1,58.87,2.87599992752075,43.52999877929688,6.79172619047619,3.2349990660484647,0.11576509495117515
2015-01-05 06:00:00+00:00,63.0,0.0,0.0335602899187349,4913.0,4896.5,4743.7,59.28,66.67,2.87599992752075,43.52999877929688,6.790357142857143,3.234926700511036,0.11862657695113833
2015-01-05 07:00:00+00:00,65.11,0.0005037783375314861,0.025631451790028553,5594.0,5617.0,5500.1,50.16,81.03,2.87599992752075,43.52999877929688,6.788988095238095,3.2348543349736074,0.11892025804987631
2015-01-05 08:00:00+00:00,66.96,0.10226700251889169,0.01959147814627718,6392.0,6402.3,6272.5,66.76,67.16,2.87599992752075,43.52999877929688,6.787619047619048,3.234781969436179,0.11878687685143607
2015-01-05 09:00:00+00:00,67.52,0.36095717884130984,0.010674280694047881,6948.0,7051.8,6859.9,73.73,61.33,2.87599992752075,43.52999877929688,6.78625,3.23470960389875,0.11819657251090378
2015-01-05 10:00:00+00:00,65.97,0.5314861460957179,0.006764770481001538,7201.0,7245.3,7003.5,65.7,66.23,2.87599992752075,43.52999877929688,6.784880952380952,3.2346372383613216,0.11706035959963305
2015-01-05 11:00:00+00:00,63.68,0.6387909319899244,0.010740171315616076,7359.0,7341.7,7039.2,60.32,67.03,2.87599992752075,43.52999877929688,6.783511904761904,3.234564872823893,0.11534936018786618
2015-01-05 12:00:00+00:00,62.71,0.6712846347607053,0.0191302437952998,7155.0,7187.9,6834.299999999999,63.95,61.46,2.87599992752075,43.52999877929688,6.7821428571428575,3.2344925072864643,0.1146480345095955
2015-01-05 13:00:00+00:00,60.01,0.6423173803526449,0.020711618712936523,7015.0,7066.7,6717.4,57.71,62.24,2.87599992752075,43.52999877929688,6.78077380952381,3.234420141749036,0.11331219538293355
2015-01-05 14:00:00+00:00,59.8,0.5866498740554156,0.030002196354052272,7134.0,7137.7,6768.2,59.69,59.9,2.87599992752075,43.52999877929688,6.779404761904762,3.2343477762116075,0.11266248809644691
2015-01-05 15:00:00+00:00,59.98,0.44282115869017635,0.04184054469580496,7101.0,7089.5,6723.2,58.81,61.11,2.87599992752075,43.52999877929688,6.778035714285714,3.234275410674179,0.11238058383645474
2015-01-05 16:00:00+00:00,63.46,0.164735516372796,0.06455084559631012,7080.0,7137.6,6778.300000000001,62.56,64.33,2.87599992752075,43.52999877929688,6.776666666666666,3.2342030451367503,0.11332914464308144
2015-01-05 17:00:00+00:00,67.52,0.00327455919395466,0.08220953217658687,7462.0,7544.6,7169.0,67.2,67.83,2.87599992752075,43.52999877929688,6.775297619047619,3.2341306795993217,0.11412746154787183
2015-01-05 18:00:00+00:00,69.0,0.0,0.08633867779486054,7919.0,8147.1,7754.0,73.83,64.22,2.87599992752075,43.52999877929688,6.773928571428572,3.234058314061893,0.11369460212867151
2015-01-05 19:00:00+00:00,67.52,0.0,0.06916318910608389,8011.0,8322.1,8007.200000000001,73.67,61.4,2.87599992752075,43.52999877929688,6.772559523809524,3.2339859485244644,0.11340703320401158
2015-01-05 20:00:00+00:00,65.11,0.0,0.047089830880737975,7791.0,8190.6,7976.200000000001,62.87,67.36,2.87599992752075,43.52999877929688,6.771190476190476,3.233913582987036,0.11337926363800387
2015-01-05 21:00:00+00:00,63.07,0.0,0.05455743465846695,7406.0,7880.0,7631.6,59.41,66.74,2.87599992752075,43.52999877929688,6.769821428571428,3.233841217449607,0.1124302343475545
2015-01-05 22:00:00+00:00,59.8,0.0,0.07513727212826708,7022.0,7352.4,7010.299999999999,55.82,63.71,2.87599992752075,43.52999877929688,6.768452380952381,3.2337688519121786,0.11054160864432962
2015-01-05 23:00:00+00:00,57.98,0.0,0.08600922468701955,5804.0,6510.7,6119.099999999999,56.37,59.57,2.87599992752075,43.52999877929688,6.767083333333334,3.2336964863747504,0.11047629483671609
2015-01-06 00:00:00+00:00,50.45,0.0,0.0949703492202943,5497.0,5740.7,5308.3,44.91,55.97,2.87599992752075,43.52999877929688,6.765714285714286,3.2336241208373218,0.10722155564494014
2015-01-06 01:00:00+00:00,46.0,0.0,0.08209971447397321,5030.0,5270.9,4897.099999999999,40.74,51.23,2.87599992752075,43.52999877929688,6.764345238095238,3.233551755299893,0.10620864467936428
2015-01-06 02:00:00+00:00,43.84,0.0,0.06852624643092467,4745.0,4964.8,4652.8,39.5,49.39,2.87599992752075,43.52999877929688,6.762976190476191,3.2334793897624645,0.10621017397733368
2015-01-06 03:00:00+00:00,40.13,0.0,0.060904897869536574,4615.0,4851.3,4574.0,31.56,48.94,2.87599992752075,43.52999877929688,6.761607142857143,3.233407024225036,0.10472828737339714
2015-01-06 04:00:00+00:00,40.0,0.0,0.04755106523171535,4579.0,4818.9,4602.4,30.56,49.44,2.87599992752075,43.52999877929688,6.760238095238095,3.2333346586876077,0.10536338920189106
2015-01-06 05:00:00+00:00,43.32,0.0,0.04660663298923786,4666.0,4877.1,4664.900000000001,36.17,50.48,2.87599992752075,43.52999877929688,6.758869047619048,3.2332622931501787,0.10714342984617642
2015-01-06 06:00:00+00:00,50.0,0.0,0.07450032945310783,5028.0,5197.9,4858.7,49.34,50.66,2.87599992752075,43.52999877929688,6.7575,3.23318992761275,0.10891801278089017
2015-01-06 07:00:00+00:00,49.53,0.0,0.07403909510213047,5731.0,5855.4,5518.299999999999,48.17,50.93,2.87599992752075,43.52999877929688,6.7561309523809525,3.2331175620753214,0.10753189439691967
2015-01-06 08:00:00+00:00,54.0,0.029219143576826194,0.05796178343949044,6530.0,6693.5,6418.0,45.05,62.85,2.87599992752075,43.52999877929688,6.754761904761905,3.233045196537893,0.10929974266789733
2015-01-06 09:00:00+00:00,59.28,0.18362720403022673,0.041291456182736656,7089.0,7261.1,7000.200000000001,55.49,63.04,2.87599992752075,43.52999877929688,6.753392857142857,3.2329728310004646,0.1119203791493428
2015-01-06 10:00:00+00:00,59.69,0.3261964735516373,0.02820118603118823,7312.0,7406.0,7148.1,56.3,63.08,2.87599992752075,43.52999877929688,6.752023809523809,3.232900465463036,0.11242151291239624
2015-01-06 11:00:00+00:00,56.86,0.4793450881612091,0.016143202284208215,7437.0,7466.3,7202.5,50.77,62.88,2.87599992752075,43.52999877929688,6.750654761904762,3.2328280999256074,0.11122052520141919
2015-01-06 12:00:00+00:00,54.2,0.572544080604534,0.009773775532615858,7265.0,7235.2,6963.4,38.48,69.82,2.87599992752075,43.52999877929688,6.7492857142857146,3.2327557343881788,0.11039181842264487
2015-01-06 13:00:00+00:00,52.69,0.6002518891687658,0.010147155721502307,7120.0,7055.4,6770.9,51.52,53.84,2.87599992752075,43.52999877929688,6.747916666666667,3.23268336885075,0.10983146661437161
2015-01-06 14:00:00+00:00,53.2,0.5874055415617128,0.007423676696683505,7212.0,7150.5,6883.5,53.68,52.73,2.87599992752075,43.52999877929688,6.746547619047619,3.232611003313321,0.11008986333291154
2015-01-06 15:00:00+00:00,52.79,0.47103274559193953,0.013200087854162091,7183.0,7067.1,6820.0,52.12,53.46,2.87599992752075,43.52999877929688,6.745178571428571,3.232538637775893,0.10981729007077155
2015-01-06 16:00:00+00:00,57.0,0.15365239294710328,0.02095321765868658,7259.0,7089.5,6933.1,53.27,60.64,2.87599992752075,43.52999877929688,6.743809523809524,3.2324662722384643,0.11197315994342924
2015-01-06 17:00:00+00:00,60.69,0.003778337531486146,0.04192839885789589,7611.0,7450.8,7258.400000000001,60.12,61.24,2.87599992752075,43.52999877929688,6.742440476190477,3.232393906701036,0.11247627384073101
2015-01-06 18:00:00+00:00,62.99,0.0,0.06815286624203822,8073.0,8082.2,7771.9,62.33,63.65,2.87599992752075,43.52999877929688,6.741071428571429,3.2323215411636075,0.11137059648180048
2015-01-06 19:00:00+00:00,63.7,0.0,0.0966615418405447,8217.0,8267.5,7827.4,52.27,75.12,2.87599992752075,43.52999877929688,6.739702380952381,3.232249175626179,0.11005097223316246
2015-01-06 20:00:00+00:00,62.69,0.0,0.11680210849989017,8131.0,8205.7,7673.900000000001,60.83,64.55,2.87599992752075,43.52999877929688,6.738333333333333,3.2321768100887502,0.10861956947422963
2015-01-06 21:00:00+00:00,60.1,0.0,0.1445200966395783,7860.0,7905.3,7247.3,54.41,65.79,2.87599992752075,43.52999877929688,6.7369642857142855,3.2321044445513216,0.10636234637721109
2015-01-06 22:00:00+00:00,59.86,0.0,0.14039095102130464,7533.0,7370.9,6731.7,49.26,70.44,2.87599992752075,43.52999877929688,6.735595238095238,3.232032079013893,0.10736438682352985
2015-01-06 23:00:00+00:00,52.85,0.0,0.14236766966835054,6440.0,6573.7,5925.5,38.25,67.36,2.87599992752075,43.52999877929688,6.734226190476191,3.2319597134764644,0.10478485558035033
2015-01-07 00:00:00+00:00,49.67,0.0,0.128794201625302,5497.0,5825.1,5238.700000000001,48.05,51.29,2.87599992752075,43.52999877929688,6.732857142857143,3.231887347939036,0.10499548067230675
2015-01-07 01:00:00+00:00,48.95,0.0,0.09749615638040851,5030.0,5312.4,4868.5,47.04,50.86,2.87599992752075,43.52999877929688,6.731488095238095,3.231814982401607,0.10701742164500698
2015-01-07 02:00:00+00:00,50.0,0.0,0.07258950142763014,4791.0,5045.8,4715.3,46.54,53.44,2.87599992752075,43.52999877929688,6.730119047619048,3.231742616864179,0.10927680758455255
2015-01-07 03:00:00+00:00,47.73,0.0,0.0507138150669888,4738.0,4904.0,4673.1,43.25,52.2,2.87599992752075,43.52999877929688,6.72875,3.23167025132675,0.10933481568992963
2015-01-07 04:00:00+00:00,51.12,0.0,0.04342191961344168,4671.0,4859.0,4661.3,47.66,54.57,2.87599992752075,43.52999877929688,6.727380952380953,3.2315978857893217,0.11164300316571017
2015-01-07 05:00:00+00:00,60.1,0.0,0.07056885569953877,4743.0,4930.3,4609.0,47.23,72.93,2.87599992752075,43.52999877929688,6.726011904761905,3.231525520251893,0.11516158877398405
